freq (Hz),dB20((VF("/Vout") / VF("/Vline"))) (dB),Vout (V),Vline (V)
44.98E6,-97.73,129.9E-9,10.00E-3
45.08E6,-97.74,129.6E-9,10.00E-3
45.19E6,-97.76,129.4E-9,10.00E-3
45.29E6,-97.78,129.1E-9,10.00E-3
45.39E6,-97.80,128.8E-9,10.00E-3
45.50E6,-97.82,128.5E-9,10.00E-3
45.60E6,-97.84,128.2E-9,10.00E-3
45.71E6,-97.86,127.9E-9,10.00E-3
45.81E6,-97.88,127.6E-9,10.00E-3
45.92E6,-97.90,127.3E-9,10.00E-3
46.03E6,-97.92,127.0E-9,10.00E-3
46.13E6,-97.94,126.7E-9,10.00E-3
46.24E6,-97.96,126.4E-9,10.00E-3
46.34E6,-97.98,126.2E-9,10.00E-3
46.45E6,-98.00,125.9E-9,10.00E-3
46.56E6,-98.02,125.6E-9,10.00E-3
46.67E6,-98.04,125.3E-9,10.00E-3
46.77E6,-98.06,125.0E-9,10.00E-3
46.88E6,-98.08,124.7E-9,10.00E-3
46.99E6,-98.10,124.4E-9,10.00E-3
47.10E6,-98.12,124.2E-9,10.00E-3
47.21E6,-98.14,123.9E-9,10.00E-3
47.32E6,-98.16,123.6E-9,10.00E-3
47.42E6,-98.18,123.3E-9,10.00E-3
47.53E6,-98.20,123.0E-9,10.00E-3
47.64E6,-98.22,122.8E-9,10.00E-3
47.75E6,-98.24,122.5E-9,10.00E-3
47.86E6,-98.26,122.2E-9,10.00E-3
47.97E6,-98.28,121.9E-9,10.00E-3
48.08E6,-98.30,121.7E-9,10.00E-3
48.19E6,-98.32,121.4E-9,10.00E-3
48.31E6,-98.34,121.1E-9,10.00E-3
48.42E6,-98.36,120.8E-9,10.00E-3
48.53E6,-98.38,120.6E-9,10.00E-3
48.64E6,-98.40,120.3E-9,10.00E-3
48.75E6,-98.42,120.0E-9,10.00E-3
48.87E6,-98.44,119.7E-9,10.00E-3
48.98E6,-98.46,119.5E-9,10.00E-3
49.09E6,-98.47,119.2E-9,10.00E-3
49.20E6,-98.49,118.9E-9,10.00E-3
49.32E6,-98.51,118.7E-9,10.00E-3
49.43E6,-98.53,118.4E-9,10.00E-3
49.55E6,-98.55,118.1E-9,10.00E-3
49.66E6,-98.57,117.9E-9,10.00E-3
49.77E6,-98.59,117.6E-9,10.00E-3
49.89E6,-98.61,117.3E-9,10.00E-3
50.00E6,-98.63,117.1E-9,10.00E-3
50.12E6,-98.65,116.8E-9,10.00E-3
50.23E6,-98.67,116.5E-9,10.00E-3
50.35E6,-98.69,116.3E-9,10.00E-3
50.47E6,-98.71,116.0E-9,10.00E-3
50.58E6,-98.73,115.7E-9,10.00E-3
50.70E6,-98.75,115.5E-9,10.00E-3
50.82E6,-98.77,115.2E-9,10.00E-3
50.93E6,-98.79,114.9E-9,10.00E-3
51.05E6,-98.81,114.7E-9,10.00E-3
51.17E6,-98.83,114.4E-9,10.00E-3
51.29E6,-98.85,114.2E-9,10.00E-3
51.40E6,-98.87,113.9E-9,10.00E-3
51.52E6,-98.89,113.7E-9,10.00E-3
51.64E6,-98.91,113.4E-9,10.00E-3
51.76E6,-98.93,113.1E-9,10.00E-3
51.88E6,-98.95,112.9E-9,10.00E-3
52.00E6,-98.97,112.6E-9,10.00E-3
52.12E6,-98.99,112.4E-9,10.00E-3
52.24E6,-99.01,112.1E-9,10.00E-3
52.36E6,-99.03,111.9E-9,10.00E-3
52.48E6,-99.05,111.6E-9,10.00E-3
52.60E6,-99.07,111.4E-9,10.00E-3
52.72E6,-99.08,111.1E-9,10.00E-3
52.84E6,-99.10,110.9E-9,10.00E-3
52.97E6,-99.12,110.6E-9,10.00E-3
53.09E6,-99.14,110.4E-9,10.00E-3
53.21E6,-99.16,110.1E-9,10.00E-3
53.33E6,-99.18,109.9E-9,10.00E-3
53.46E6,-99.20,109.6E-9,10.00E-3
53.58E6,-99.22,109.4E-9,10.00E-3
53.70E6,-99.24,109.1E-9,10.00E-3
53.83E6,-99.26,108.9E-9,10.00E-3
53.95E6,-99.28,108.6E-9,10.00E-3
54.08E6,-99.30,108.4E-9,10.00E-3
54.20E6,-99.32,108.1E-9,10.00E-3
54.33E6,-99.34,107.9E-9,10.00E-3
54.45E6,-99.36,107.6E-9,10.00E-3
54.58E6,-99.38,107.4E-9,10.00E-3
54.70E6,-99.40,107.2E-9,10.00E-3
54.83E6,-99.42,106.9E-9,10.00E-3
54.95E6,-99.44,106.7E-9,10.00E-3
55.08E6,-99.46,106.4E-9,10.00E-3
55.21E6,-99.48,106.2E-9,10.00E-3
55.34E6,-99.50,106.0E-9,10.00E-3
55.46E6,-99.52,105.7E-9,10.00E-3
55.59E6,-99.54,105.5E-9,10.00E-3
55.72E6,-99.56,105.2E-9,10.00E-3
55.85E6,-99.58,105.0E-9,10.00E-3
55.98E6,-99.60,104.8E-9,10.00E-3
56.10E6,-99.62,104.5E-9,10.00E-3
56.23E6,-99.63,104.3E-9,10.00E-3
56.36E6,-99.65,104.1E-9,10.00E-3
56.49E6,-99.67,103.8E-9,10.00E-3
56.62E6,-99.69,103.6E-9,10.00E-3
56.75E6,-99.71,103.4E-9,10.00E-3
56.89E6,-99.73,103.1E-9,10.00E-3
57.02E6,-99.75,102.9E-9,10.00E-3
57.15E6,-99.77,102.7E-9,10.00E-3
57.28E6,-99.79,102.4E-9,10.00E-3
57.41E6,-99.81,102.2E-9,10.00E-3
57.54E6,-99.83,102.0E-9,10.00E-3
57.68E6,-99.85,101.7E-9,10.00E-3
57.81E6,-99.87,101.5E-9,10.00E-3
57.94E6,-99.89,101.3E-9,10.00E-3
58.08E6,-99.91,101.0E-9,10.00E-3
58.21E6,-99.93,100.8E-9,10.00E-3
58.34E6,-99.95,100.6E-9,10.00E-3
58.48E6,-99.97,100.4E-9,10.00E-3
58.61E6,-99.99,100.1E-9,10.00E-3
58.75E6,-100.0,99.92E-9,10.00E-3
58.88E6,-100.0,99.69E-9,10.00E-3
59.02E6,-100.0,99.47E-9,10.00E-3
59.16E6,-100.1,99.24E-9,10.00E-3
59.29E6,-100.1,99.02E-9,10.00E-3
59.43E6,-100.1,98.80E-9,10.00E-3
59.57E6,-100.1,98.58E-9,10.00E-3
59.70E6,-100.1,98.35E-9,10.00E-3
59.84E6,-100.2,98.13E-9,10.00E-3
59.98E6,-100.2,97.91E-9,10.00E-3
60.12E6,-100.2,97.69E-9,10.00E-3
60.26E6,-100.2,97.47E-9,10.00E-3
60.39E6,-100.2,97.25E-9,10.00E-3
60.53E6,-100.3,97.03E-9,10.00E-3
60.67E6,-100.3,96.82E-9,10.00E-3
60.81E6,-100.3,96.60E-9,10.00E-3
60.95E6,-100.3,96.38E-9,10.00E-3
61.09E6,-100.3,96.16E-9,10.00E-3
61.24E6,-100.4,95.95E-9,10.00E-3
61.38E6,-100.4,95.73E-9,10.00E-3
61.52E6,-100.4,95.52E-9,10.00E-3
61.66E6,-100.4,95.30E-9,10.00E-3
61.80E6,-100.4,95.09E-9,10.00E-3
61.94E6,-100.5,94.87E-9,10.00E-3
62.09E6,-100.5,94.66E-9,10.00E-3
62.23E6,-100.5,94.45E-9,10.00E-3
62.37E6,-100.5,94.24E-9,10.00E-3
62.52E6,-100.5,94.02E-9,10.00E-3
62.66E6,-100.6,93.81E-9,10.00E-3
62.81E6,-100.6,93.60E-9,10.00E-3
62.95E6,-100.6,93.39E-9,10.00E-3
63.10E6,-100.6,93.18E-9,10.00E-3
63.24E6,-100.6,92.97E-9,10.00E-3
63.39E6,-100.7,92.77E-9,10.00E-3
63.53E6,-100.7,92.56E-9,10.00E-3
63.68E6,-100.7,92.35E-9,10.00E-3
63.83E6,-100.7,92.14E-9,10.00E-3
63.97E6,-100.7,91.94E-9,10.00E-3
64.12E6,-100.7,91.73E-9,10.00E-3
64.27E6,-100.8,91.52E-9,10.00E-3
64.42E6,-100.8,91.32E-9,10.00E-3
64.57E6,-100.8,91.11E-9,10.00E-3
64.71E6,-100.8,90.91E-9,10.00E-3
64.86E6,-100.8,90.71E-9,10.00E-3
65.01E6,-100.9,90.50E-9,10.00E-3
65.16E6,-100.9,90.30E-9,10.00E-3
65.31E6,-100.9,90.10E-9,10.00E-3
65.46E6,-100.9,89.90E-9,10.00E-3
65.61E6,-100.9,89.69E-9,10.00E-3
65.77E6,-101.0,89.49E-9,10.00E-3
65.92E6,-101.0,89.29E-9,10.00E-3
66.07E6,-101.0,89.09E-9,10.00E-3
66.22E6,-101.0,88.89E-9,10.00E-3
66.37E6,-101.0,88.69E-9,10.00E-3
66.53E6,-101.1,88.50E-9,10.00E-3
66.68E6,-101.1,88.30E-9,10.00E-3
66.83E6,-101.1,88.10E-9,10.00E-3
66.99E6,-101.1,87.90E-9,10.00E-3
67.14E6,-101.1,87.71E-9,10.00E-3
67.30E6,-101.2,87.51E-9,10.00E-3
67.45E6,-101.2,87.31E-9,10.00E-3
67.61E6,-101.2,87.12E-9,10.00E-3
67.76E6,-101.2,86.92E-9,10.00E-3
67.92E6,-101.2,86.73E-9,10.00E-3
68.08E6,-101.3,86.54E-9,10.00E-3
68.23E6,-101.3,86.34E-9,10.00E-3
68.39E6,-101.3,86.15E-9,10.00E-3
68.55E6,-101.3,85.96E-9,10.00E-3
68.71E6,-101.3,85.77E-9,10.00E-3
68.87E6,-101.4,85.57E-9,10.00E-3
69.02E6,-101.4,85.38E-9,10.00E-3
69.18E6,-101.4,85.19E-9,10.00E-3
69.34E6,-101.4,85.00E-9,10.00E-3
69.50E6,-101.4,84.81E-9,10.00E-3
69.66E6,-101.5,84.62E-9,10.00E-3
69.82E6,-101.5,84.43E-9,10.00E-3
69.98E6,-101.5,84.24E-9,10.00E-3
70.15E6,-101.5,84.06E-9,10.00E-3
70.31E6,-101.5,83.87E-9,10.00E-3
70.47E6,-101.5,83.68E-9,10.00E-3
70.63E6,-101.6,83.50E-9,10.00E-3
70.79E6,-101.6,83.31E-9,10.00E-3
70.96E6,-101.6,83.12E-9,10.00E-3
71.12E6,-101.6,82.94E-9,10.00E-3
71.29E6,-101.6,82.75E-9,10.00E-3
71.45E6,-101.7,82.57E-9,10.00E-3
71.61E6,-101.7,82.38E-9,10.00E-3
71.78E6,-101.7,82.20E-9,10.00E-3
71.94E6,-101.7,82.02E-9,10.00E-3
72.11E6,-101.7,81.84E-9,10.00E-3
72.28E6,-101.8,81.65E-9,10.00E-3
72.44E6,-101.8,81.47E-9,10.00E-3
72.61E6,-101.8,81.29E-9,10.00E-3
72.78E6,-101.8,81.11E-9,10.00E-3
72.95E6,-101.8,80.93E-9,10.00E-3
73.11E6,-101.9,80.75E-9,10.00E-3
73.28E6,-101.9,80.57E-9,10.00E-3
73.45E6,-101.9,80.39E-9,10.00E-3
73.62E6,-101.9,80.21E-9,10.00E-3
73.79E6,-101.9,80.03E-9,10.00E-3
73.96E6,-102.0,79.85E-9,10.00E-3
74.13E6,-102.0,79.68E-9,10.00E-3
74.30E6,-102.0,79.50E-9,10.00E-3
74.47E6,-102.0,79.32E-9,10.00E-3
74.64E6,-102.0,79.15E-9,10.00E-3
74.82E6,-102.1,78.97E-9,10.00E-3
74.99E6,-102.1,78.79E-9,10.00E-3
75.16E6,-102.1,78.62E-9,10.00E-3
75.34E6,-102.1,78.44E-9,10.00E-3
75.51E6,-102.1,78.27E-9,10.00E-3
75.68E6,-102.1,78.10E-9,10.00E-3
75.86E6,-102.2,77.92E-9,10.00E-3
76.03E6,-102.2,77.75E-9,10.00E-3
76.21E6,-102.2,77.58E-9,10.00E-3
76.38E6,-102.2,77.40E-9,10.00E-3
76.56E6,-102.2,77.23E-9,10.00E-3
76.74E6,-102.3,77.06E-9,10.00E-3
76.91E6,-102.3,76.89E-9,10.00E-3
77.09E6,-102.3,76.72E-9,10.00E-3
77.27E6,-102.3,76.55E-9,10.00E-3
77.45E6,-102.3,76.38E-9,10.00E-3
77.62E6,-102.4,76.21E-9,10.00E-3
77.80E6,-102.4,76.04E-9,10.00E-3
77.98E6,-102.4,75.87E-9,10.00E-3
78.16E6,-102.4,75.71E-9,10.00E-3
78.34E6,-102.4,75.54E-9,10.00E-3
78.52E6,-102.5,75.37E-9,10.00E-3
78.70E6,-102.5,75.20E-9,10.00E-3
78.89E6,-102.5,75.04E-9,10.00E-3
79.07E6,-102.5,74.87E-9,10.00E-3
79.25E6,-102.5,74.70E-9,10.00E-3
79.43E6,-102.6,74.54E-9,10.00E-3
79.62E6,-102.6,74.37E-9,10.00E-3
79.80E6,-102.6,74.21E-9,10.00E-3
79.98E6,-102.6,74.05E-9,10.00E-3
80.17E6,-102.6,73.88E-9,10.00E-3
80.35E6,-102.6,73.72E-9,10.00E-3
80.54E6,-102.7,73.56E-9,10.00E-3
80.72E6,-102.7,73.39E-9,10.00E-3
80.91E6,-102.7,73.23E-9,10.00E-3
81.10E6,-102.7,73.07E-9,10.00E-3
81.28E6,-102.7,72.91E-9,10.00E-3
81.47E6,-102.8,72.75E-9,10.00E-3
81.66E6,-102.8,72.59E-9,10.00E-3
81.85E6,-102.8,72.43E-9,10.00E-3
82.04E6,-102.8,72.27E-9,10.00E-3
82.22E6,-102.8,72.11E-9,10.00E-3
82.41E6,-102.9,71.95E-9,10.00E-3
82.60E6,-102.9,71.79E-9,10.00E-3
82.79E6,-102.9,71.63E-9,10.00E-3
82.99E6,-102.9,71.47E-9,10.00E-3
83.18E6,-102.9,71.31E-9,10.00E-3
83.37E6,-103.0,71.16E-9,10.00E-3
83.56E6,-103.0,71.00E-9,10.00E-3
83.75E6,-103.0,70.84E-9,10.00E-3
83.95E6,-103.0,70.69E-9,10.00E-3
84.14E6,-103.0,70.53E-9,10.00E-3
84.33E6,-103.1,70.38E-9,10.00E-3
84.53E6,-103.1,70.22E-9,10.00E-3
84.72E6,-103.1,70.07E-9,10.00E-3
84.92E6,-103.1,69.91E-9,10.00E-3
85.11E6,-103.1,69.76E-9,10.00E-3
85.31E6,-103.1,69.61E-9,10.00E-3
85.51E6,-103.2,69.45E-9,10.00E-3
85.70E6,-103.2,69.30E-9,10.00E-3
85.90E6,-103.2,69.15E-9,10.00E-3
86.10E6,-103.2,68.99E-9,10.00E-3
86.30E6,-103.2,68.84E-9,10.00E-3
86.50E6,-103.3,68.69E-9,10.00E-3
86.70E6,-103.3,68.54E-9,10.00E-3
86.90E6,-103.3,68.39E-9,10.00E-3
87.10E6,-103.3,68.24E-9,10.00E-3
87.30E6,-103.3,68.09E-9,10.00E-3
87.50E6,-103.4,67.94E-9,10.00E-3
87.70E6,-103.4,67.79E-9,10.00E-3
87.90E6,-103.4,67.64E-9,10.00E-3
88.10E6,-103.4,67.49E-9,10.00E-3
88.31E6,-103.4,67.35E-9,10.00E-3
88.51E6,-103.5,67.20E-9,10.00E-3
88.72E6,-103.5,67.05E-9,10.00E-3
88.92E6,-103.5,66.90E-9,10.00E-3
89.13E6,-103.5,66.76E-9,10.00E-3
89.33E6,-103.5,66.61E-9,10.00E-3
89.54E6,-103.5,66.47E-9,10.00E-3
89.74E6,-103.6,66.32E-9,10.00E-3
89.95E6,-103.6,66.17E-9,10.00E-3
90.16E6,-103.6,66.03E-9,10.00E-3
90.36E6,-103.6,65.88E-9,10.00E-3
90.57E6,-103.6,65.74E-9,10.00E-3
90.78E6,-103.7,65.60E-9,10.00E-3
90.99E6,-103.7,65.45E-9,10.00E-3
91.20E6,-103.7,65.31E-9,10.00E-3
91.41E6,-103.7,65.17E-9,10.00E-3
91.62E6,-103.7,65.02E-9,10.00E-3
91.83E6,-103.8,64.88E-9,10.00E-3
92.04E6,-103.8,64.74E-9,10.00E-3
92.26E6,-103.8,64.60E-9,10.00E-3
92.47E6,-103.8,64.46E-9,10.00E-3
92.68E6,-103.8,64.32E-9,10.00E-3
92.90E6,-103.9,64.18E-9,10.00E-3
93.11E6,-103.9,64.04E-9,10.00E-3
93.33E6,-103.9,63.90E-9,10.00E-3
93.54E6,-103.9,63.76E-9,10.00E-3
93.76E6,-103.9,63.62E-9,10.00E-3
93.97E6,-103.9,63.48E-9,10.00E-3
94.19E6,-104.0,63.34E-9,10.00E-3
94.41E6,-104.0,63.20E-9,10.00E-3
94.62E6,-104.0,63.07E-9,10.00E-3
94.84E6,-104.0,62.93E-9,10.00E-3
95.06E6,-104.0,62.79E-9,10.00E-3
95.28E6,-104.1,62.65E-9,10.00E-3
95.50E6,-104.1,62.52E-9,10.00E-3
95.72E6,-104.1,62.38E-9,10.00E-3
95.94E6,-104.1,62.25E-9,10.00E-3
96.16E6,-104.1,62.11E-9,10.00E-3
96.38E6,-104.2,61.98E-9,10.00E-3
96.61E6,-104.2,61.84E-9,10.00E-3
96.83E6,-104.2,61.71E-9,10.00E-3
97.05E6,-104.2,61.57E-9,10.00E-3
97.27E6,-104.2,61.44E-9,10.00E-3
97.50E6,-104.2,61.31E-9,10.00E-3
97.72E6,-104.3,61.17E-9,10.00E-3
97.95E6,-104.3,61.04E-9,10.00E-3
98.17E6,-104.3,60.91E-9,10.00E-3
98.40E6,-104.3,60.78E-9,10.00E-3
98.63E6,-104.3,60.64E-9,10.00E-3
98.86E6,-104.4,60.51E-9,10.00E-3
99.08E6,-104.4,60.38E-9,10.00E-3
99.31E6,-104.4,60.25E-9,10.00E-3
99.54E6,-104.4,60.12E-9,10.00E-3
99.77E6,-104.4,59.99E-9,10.00E-3
100.0E6,-104.5,59.86E-9,10.00E-3
100.2E6,-104.5,59.73E-9,10.00E-3
100.5E6,-104.5,59.60E-9,10.00E-3
100.7E6,-104.5,59.47E-9,10.00E-3
100.9E6,-104.5,59.34E-9,10.00E-3
101.2E6,-104.6,59.21E-9,10.00E-3
101.4E6,-104.6,59.09E-9,10.00E-3
101.6E6,-104.6,58.96E-9,10.00E-3
101.9E6,-104.6,58.83E-9,10.00E-3
102.1E6,-104.6,58.70E-9,10.00E-3
102.3E6,-104.6,58.58E-9,10.00E-3
102.6E6,-104.7,58.45E-9,10.00E-3
102.8E6,-104.7,58.32E-9,10.00E-3
103.0E6,-104.7,58.20E-9,10.00E-3
103.3E6,-104.7,58.07E-9,10.00E-3
103.5E6,-104.7,57.95E-9,10.00E-3
103.8E6,-104.8,57.82E-9,10.00E-3
104.0E6,-104.8,57.70E-9,10.00E-3
104.2E6,-104.8,57.57E-9,10.00E-3
104.5E6,-104.8,57.45E-9,10.00E-3
104.7E6,-104.8,57.33E-9,10.00E-3
105.0E6,-104.9,57.20E-9,10.00E-3
105.2E6,-104.9,57.08E-9,10.00E-3
105.4E6,-104.9,56.96E-9,10.00E-3
105.7E6,-104.9,56.83E-9,10.00E-3
105.9E6,-104.9,56.71E-9,10.00E-3
106.2E6,-104.9,56.59E-9,10.00E-3
106.4E6,-105.0,56.47E-9,10.00E-3
106.7E6,-105.0,56.35E-9,10.00E-3
106.9E6,-105.0,56.23E-9,10.00E-3
107.2E6,-105.0,56.11E-9,10.00E-3
107.4E6,-105.0,55.98E-9,10.00E-3
107.6E6,-105.1,55.86E-9,10.00E-3
107.9E6,-105.1,55.75E-9,10.00E-3
108.1E6,-105.1,55.63E-9,10.00E-3
108.4E6,-105.1,55.51E-9,10.00E-3
108.6E6,-105.1,55.39E-9,10.00E-3
108.9E6,-105.2,55.27E-9,10.00E-3
109.1E6,-105.2,55.15E-9,10.00E-3
109.4E6,-105.2,55.03E-9,10.00E-3
109.6E6,-105.2,54.91E-9,10.00E-3
109.9E6,-105.2,54.80E-9,10.00E-3
110.2E6,-105.2,54.68E-9,10.00E-3
110.4E6,-105.3,54.56E-9,10.00E-3
110.7E6,-105.3,54.45E-9,10.00E-3
110.9E6,-105.3,54.33E-9,10.00E-3
111.2E6,-105.3,54.21E-9,10.00E-3
111.4E6,-105.3,54.10E-9,10.00E-3
111.7E6,-105.4,53.98E-9,10.00E-3
111.9E6,-105.4,53.87E-9,10.00E-3
112.2E6,-105.4,53.75E-9,10.00E-3
112.5E6,-105.4,53.64E-9,10.00E-3
112.7E6,-105.4,53.52E-9,10.00E-3
113.0E6,-105.4,53.41E-9,10.00E-3
113.2E6,-105.5,53.30E-9,10.00E-3
113.5E6,-105.5,53.18E-9,10.00E-3
113.8E6,-105.5,53.07E-9,10.00E-3
114.0E6,-105.5,52.96E-9,10.00E-3
114.3E6,-105.5,52.84E-9,10.00E-3
114.6E6,-105.6,52.73E-9,10.00E-3
114.8E6,-105.6,52.62E-9,10.00E-3
115.1E6,-105.6,52.51E-9,10.00E-3
115.3E6,-105.6,52.40E-9,10.00E-3
115.6E6,-105.6,52.28E-9,10.00E-3
115.9E6,-105.7,52.17E-9,10.00E-3
116.1E6,-105.7,52.06E-9,10.00E-3
116.4E6,-105.7,51.95E-9,10.00E-3
116.7E6,-105.7,51.84E-9,10.00E-3
116.9E6,-105.7,51.73E-9,10.00E-3
117.2E6,-105.7,51.62E-9,10.00E-3
117.5E6,-105.8,51.51E-9,10.00E-3
117.8E6,-105.8,51.40E-9,10.00E-3
118.0E6,-105.8,51.29E-9,10.00E-3
118.3E6,-105.8,51.19E-9,10.00E-3
118.6E6,-105.8,51.08E-9,10.00E-3
118.9E6,-105.9,50.97E-9,10.00E-3
119.1E6,-105.9,50.86E-9,10.00E-3
119.4E6,-105.9,50.75E-9,10.00E-3
119.7E6,-105.9,50.65E-9,10.00E-3
119.9E6,-105.9,50.54E-9,10.00E-3
120.2E6,-105.9,50.43E-9,10.00E-3
120.5E6,-106.0,50.33E-9,10.00E-3
120.8E6,-106.0,50.22E-9,10.00E-3
121.1E6,-106.0,50.12E-9,10.00E-3
121.3E6,-106.0,50.01E-9,10.00E-3
121.6E6,-106.0,49.90E-9,10.00E-3
121.9E6,-106.1,49.80E-9,10.00E-3
122.2E6,-106.1,49.69E-9,10.00E-3
122.5E6,-106.1,49.59E-9,10.00E-3
122.7E6,-106.1,49.49E-9,10.00E-3
123.0E6,-106.1,49.38E-9,10.00E-3
123.3E6,-106.1,49.28E-9,10.00E-3
123.6E6,-106.2,49.17E-9,10.00E-3
123.9E6,-106.2,49.07E-9,10.00E-3
124.2E6,-106.2,48.97E-9,10.00E-3
124.5E6,-106.2,48.86E-9,10.00E-3
124.7E6,-106.2,48.76E-9,10.00E-3
125.0E6,-106.3,48.66E-9,10.00E-3
125.3E6,-106.3,48.56E-9,10.00E-3
125.6E6,-106.3,48.46E-9,10.00E-3
125.9E6,-106.3,48.35E-9,10.00E-3
126.2E6,-106.3,48.25E-9,10.00E-3
126.5E6,-106.3,48.15E-9,10.00E-3
126.8E6,-106.4,48.05E-9,10.00E-3
127.1E6,-106.4,47.95E-9,10.00E-3
127.4E6,-106.4,47.85E-9,10.00E-3
127.6E6,-106.4,47.75E-9,10.00E-3
127.9E6,-106.4,47.65E-9,10.00E-3
128.2E6,-106.5,47.55E-9,10.00E-3
128.5E6,-106.5,47.45E-9,10.00E-3
128.8E6,-106.5,47.35E-9,10.00E-3
129.1E6,-106.5,47.26E-9,10.00E-3
129.4E6,-106.5,47.16E-9,10.00E-3
129.7E6,-106.5,47.06E-9,10.00E-3
130.0E6,-106.6,46.96E-9,10.00E-3
130.3E6,-106.6,46.86E-9,10.00E-3
130.6E6,-106.6,46.77E-9,10.00E-3
130.9E6,-106.6,46.67E-9,10.00E-3
131.2E6,-106.6,46.57E-9,10.00E-3
131.5E6,-106.7,46.47E-9,10.00E-3
131.8E6,-106.7,46.38E-9,10.00E-3
132.1E6,-106.7,46.28E-9,10.00E-3
132.4E6,-106.7,46.19E-9,10.00E-3
132.7E6,-106.7,46.09E-9,10.00E-3
133.0E6,-106.7,45.99E-9,10.00E-3
133.4E6,-106.8,45.90E-9,10.00E-3
133.7E6,-106.8,45.80E-9,10.00E-3
134.0E6,-106.8,45.71E-9,10.00E-3
134.3E6,-106.8,45.61E-9,10.00E-3
134.6E6,-106.8,45.52E-9,10.00E-3
134.9E6,-106.9,45.43E-9,10.00E-3
135.2E6,-106.9,45.33E-9,10.00E-3
135.5E6,-106.9,45.24E-9,10.00E-3
135.8E6,-106.9,45.15E-9,10.00E-3
136.1E6,-106.9,45.05E-9,10.00E-3
136.5E6,-106.9,44.96E-9,10.00E-3
136.8E6,-107.0,44.87E-9,10.00E-3
137.1E6,-107.0,44.77E-9,10.00E-3
137.4E6,-107.0,44.68E-9,10.00E-3
137.7E6,-107.0,44.59E-9,10.00E-3
138.0E6,-107.0,44.50E-9,10.00E-3
138.4E6,-107.1,44.41E-9,10.00E-3
138.7E6,-107.1,44.32E-9,10.00E-3
139.0E6,-107.1,44.22E-9,10.00E-3
139.3E6,-107.1,44.13E-9,10.00E-3
139.6E6,-107.1,44.04E-9,10.00E-3
140.0E6,-107.1,43.95E-9,10.00E-3
140.3E6,-107.2,43.86E-9,10.00E-3
140.6E6,-107.2,43.77E-9,10.00E-3
140.9E6,-107.2,43.68E-9,10.00E-3
141.3E6,-107.2,43.59E-9,10.00E-3
141.6E6,-107.2,43.50E-9,10.00E-3
141.9E6,-107.2,43.42E-9,10.00E-3
142.2E6,-107.3,43.33E-9,10.00E-3
142.6E6,-107.3,43.24E-9,10.00E-3
142.9E6,-107.3,43.15E-9,10.00E-3
143.2E6,-107.3,43.06E-9,10.00E-3
143.5E6,-107.3,42.97E-9,10.00E-3
143.9E6,-107.4,42.89E-9,10.00E-3
144.2E6,-107.4,42.80E-9,10.00E-3
144.5E6,-107.4,42.71E-9,10.00E-3
144.9E6,-107.4,42.63E-9,10.00E-3
145.2E6,-107.4,42.54E-9,10.00E-3
145.5E6,-107.4,42.45E-9,10.00E-3
145.9E6,-107.5,42.37E-9,10.00E-3
146.2E6,-107.5,42.28E-9,10.00E-3
146.6E6,-107.5,42.19E-9,10.00E-3
146.9E6,-107.5,42.11E-9,10.00E-3
147.2E6,-107.5,42.02E-9,10.00E-3
147.6E6,-107.5,41.94E-9,10.00E-3
147.9E6,-107.6,41.85E-9,10.00E-3
148.3E6,-107.6,41.77E-9,10.00E-3
148.6E6,-107.6,41.68E-9,10.00E-3
148.9E6,-107.6,41.60E-9,10.00E-3
149.3E6,-107.6,41.52E-9,10.00E-3
149.6E6,-107.7,41.43E-9,10.00E-3
150.0E6,-107.7,41.35E-9,10.00E-3
150.3E6,-107.7,41.26E-9,10.00E-3
150.7E6,-107.7,41.18E-9,10.00E-3
151.0E6,-107.7,41.10E-9,10.00E-3
151.4E6,-107.7,41.02E-9,10.00E-3
151.7E6,-107.8,40.93E-9,10.00E-3
152.1E6,-107.8,40.85E-9,10.00E-3
152.4E6,-107.8,40.77E-9,10.00E-3
152.8E6,-107.8,40.69E-9,10.00E-3
153.1E6,-107.8,40.60E-9,10.00E-3
153.5E6,-107.8,40.52E-9,10.00E-3
153.8E6,-107.9,40.44E-9,10.00E-3
154.2E6,-107.9,40.36E-9,10.00E-3
154.5E6,-107.9,40.28E-9,10.00E-3
154.9E6,-107.9,40.20E-9,10.00E-3
155.2E6,-107.9,40.12E-9,10.00E-3
155.6E6,-108.0,40.04E-9,10.00E-3
156.0E6,-108.0,39.96E-9,10.00E-3
156.3E6,-108.0,39.88E-9,10.00E-3
156.7E6,-108.0,39.80E-9,10.00E-3
157.0E6,-108.0,39.72E-9,10.00E-3
157.4E6,-108.0,39.64E-9,10.00E-3
157.8E6,-108.1,39.56E-9,10.00E-3
158.1E6,-108.1,39.48E-9,10.00E-3
158.5E6,-108.1,39.40E-9,10.00E-3
158.9E6,-108.1,39.33E-9,10.00E-3
159.2E6,-108.1,39.25E-9,10.00E-3
159.6E6,-108.1,39.17E-9,10.00E-3
160.0E6,-108.2,39.09E-9,10.00E-3
160.3E6,-108.2,39.01E-9,10.00E-3
160.7E6,-108.2,38.94E-9,10.00E-3
161.1E6,-108.2,38.86E-9,10.00E-3
161.4E6,-108.2,38.78E-9,10.00E-3
161.8E6,-108.2,38.71E-9,10.00E-3
162.2E6,-108.3,38.63E-9,10.00E-3
