freq (Hz),"dB20((VF(""/Vout"") / VF(""/Vline""))) (dB)",Vline (V),Vout (V)
9.29E+07,-90.86,1.00E-02,2.87E-07
9.31E+07,-90.88,1.00E-02,2.86E-07
9.33E+07,-90.9,1.00E-02,2.85E-07
9.35E+07,-90.92,1.00E-02,2.85E-07
9.38E+07,-90.94,1.00E-02,2.84E-07
9.40E+07,-90.96,1.00E-02,2.83E-07
9.42E+07,-90.98,1.00E-02,2.83E-07
9.44E+07,-91,1.00E-02,2.82E-07
9.46E+07,-91.02,1.00E-02,2.81E-07
9.48E+07,-91.04,1.00E-02,2.81E-07
9.51E+07,-91.06,1.00E-02,2.80E-07
9.53E+07,-91.08,1.00E-02,2.79E-07
9.55E+07,-91.1,1.00E-02,2.79E-07
9.57E+07,-91.12,1.00E-02,2.78E-07
9.59E+07,-91.14,1.00E-02,2.77E-07
9.62E+07,-91.16,1.00E-02,2.77E-07
9.64E+07,-91.18,1.00E-02,2.76E-07
9.66E+07,-91.2,1.00E-02,2.76E-07
9.68E+07,-91.22,1.00E-02,2.75E-07
9.71E+07,-91.24,1.00E-02,2.74E-07
9.73E+07,-91.26,1.00E-02,2.74E-07
9.75E+07,-91.28,1.00E-02,2.73E-07
9.77E+07,-91.3,1.00E-02,2.72E-07
9.80E+07,-91.32,1.00E-02,2.72E-07
9.82E+07,-91.34,1.00E-02,2.71E-07
9.84E+07,-91.36,1.00E-02,2.71E-07
9.86E+07,-91.38,1.00E-02,2.70E-07
9.89E+07,-91.4,1.00E-02,2.69E-07
9.91E+07,-91.42,1.00E-02,2.69E-07
9.93E+07,-91.44,1.00E-02,2.68E-07
9.95E+07,-91.46,1.00E-02,2.67E-07
9.98E+07,-91.48,1.00E-02,2.67E-07
1.00E+08,-91.5,1.00E-02,2.66E-07
1.00E+08,-91.52,1.00E-02,2.66E-07
1.01E+08,-91.54,1.00E-02,2.65E-07
1.01E+08,-91.56,1.00E-02,2.64E-07
1.01E+08,-91.58,1.00E-02,2.64E-07
1.01E+08,-91.6,1.00E-02,2.63E-07
1.01E+08,-91.62,1.00E-02,2.63E-07
1.02E+08,-91.64,1.00E-02,2.62E-07
1.02E+08,-91.66,1.00E-02,2.61E-07
1.02E+08,-91.68,1.00E-02,2.61E-07
1.02E+08,-91.7,1.00E-02,2.60E-07
1.03E+08,-91.72,1.00E-02,2.60E-07
1.03E+08,-91.74,1.00E-02,2.59E-07
1.03E+08,-91.76,1.00E-02,2.58E-07
1.03E+08,-91.78,1.00E-02,2.58E-07
1.04E+08,-91.8,1.00E-02,2.57E-07
1.04E+08,-91.82,1.00E-02,2.57E-07
1.04E+08,-91.84,1.00E-02,2.56E-07
1.04E+08,-91.86,1.00E-02,2.55E-07
1.05E+08,-91.88,1.00E-02,2.55E-07
1.05E+08,-91.9,1.00E-02,2.54E-07
1.05E+08,-91.92,1.00E-02,2.54E-07
1.05E+08,-91.94,1.00E-02,2.53E-07
1.05E+08,-91.96,1.00E-02,2.52E-07
1.06E+08,-91.98,1.00E-02,2.52E-07
1.06E+08,-92,1.00E-02,2.51E-07
1.06E+08,-92.02,1.00E-02,2.51E-07
1.06E+08,-92.04,1.00E-02,2.50E-07
1.07E+08,-92.06,1.00E-02,2.50E-07
1.07E+08,-92.08,1.00E-02,2.49E-07
1.07E+08,-92.1,1.00E-02,2.48E-07
1.07E+08,-92.12,1.00E-02,2.48E-07
1.08E+08,-92.14,1.00E-02,2.47E-07
1.08E+08,-92.16,1.00E-02,2.47E-07
1.08E+08,-92.18,1.00E-02,2.46E-07
1.08E+08,-92.2,1.00E-02,2.46E-07
1.09E+08,-92.22,1.00E-02,2.45E-07
1.09E+08,-92.24,1.00E-02,2.44E-07
1.09E+08,-92.26,1.00E-02,2.44E-07
1.09E+08,-92.28,1.00E-02,2.43E-07
1.10E+08,-92.3,1.00E-02,2.43E-07
1.10E+08,-92.32,1.00E-02,2.42E-07
1.10E+08,-92.34,1.00E-02,2.42E-07
1.10E+08,-92.36,1.00E-02,2.41E-07
1.11E+08,-92.38,1.00E-02,2.41E-07
1.11E+08,-92.4,1.00E-02,2.40E-07
1.11E+08,-92.42,1.00E-02,2.39E-07
1.11E+08,-92.44,1.00E-02,2.39E-07
1.12E+08,-92.46,1.00E-02,2.38E-07
1.12E+08,-92.48,1.00E-02,2.38E-07
1.12E+08,-92.5,1.00E-02,2.37E-07
1.13E+08,-92.52,1.00E-02,2.37E-07
1.13E+08,-92.54,1.00E-02,2.36E-07
1.13E+08,-92.56,1.00E-02,2.36E-07
1.13E+08,-92.58,1.00E-02,2.35E-07
1.14E+08,-92.6,1.00E-02,2.35E-07
1.14E+08,-92.62,1.00E-02,2.34E-07
1.14E+08,-92.64,1.00E-02,2.33E-07
1.14E+08,-92.66,1.00E-02,2.33E-07
1.15E+08,-92.68,1.00E-02,2.32E-07
1.15E+08,-92.7,1.00E-02,2.32E-07
1.15E+08,-92.72,1.00E-02,2.31E-07
1.15E+08,-92.74,1.00E-02,2.31E-07
1.16E+08,-92.76,1.00E-02,2.30E-07
1.16E+08,-92.78,1.00E-02,2.30E-07
1.16E+08,-92.8,1.00E-02,2.29E-07
1.16E+08,-92.82,1.00E-02,2.29E-07
1.17E+08,-92.84,1.00E-02,2.28E-07
1.17E+08,-92.86,1.00E-02,2.28E-07
1.17E+08,-92.88,1.00E-02,2.27E-07
1.18E+08,-92.9,1.00E-02,2.27E-07
1.18E+08,-92.92,1.00E-02,2.26E-07
1.18E+08,-92.94,1.00E-02,2.26E-07
1.18E+08,-92.96,1.00E-02,2.25E-07
1.19E+08,-92.98,1.00E-02,2.25E-07
1.19E+08,-93,1.00E-02,2.24E-07
1.19E+08,-93.02,1.00E-02,2.23E-07
1.19E+08,-93.04,1.00E-02,2.23E-07
1.20E+08,-93.06,1.00E-02,2.22E-07
1.20E+08,-93.08,1.00E-02,2.22E-07
1.20E+08,-93.1,1.00E-02,2.21E-07
1.21E+08,-93.12,1.00E-02,2.21E-07
1.21E+08,-93.14,1.00E-02,2.20E-07
1.21E+08,-93.16,1.00E-02,2.20E-07
1.21E+08,-93.18,1.00E-02,2.19E-07
1.22E+08,-93.2,1.00E-02,2.19E-07
1.22E+08,-93.22,1.00E-02,2.18E-07
1.22E+08,-93.24,1.00E-02,2.18E-07
1.23E+08,-93.26,1.00E-02,2.17E-07
1.23E+08,-93.28,1.00E-02,2.17E-07
1.23E+08,-93.3,1.00E-02,2.16E-07
1.23E+08,-93.32,1.00E-02,2.16E-07
1.24E+08,-93.34,1.00E-02,2.15E-07
1.24E+08,-93.36,1.00E-02,2.15E-07
1.24E+08,-93.38,1.00E-02,2.14E-07
1.25E+08,-93.4,1.00E-02,2.14E-07
1.25E+08,-93.42,1.00E-02,2.13E-07
1.25E+08,-93.44,1.00E-02,2.13E-07
1.25E+08,-93.46,1.00E-02,2.12E-07
1.26E+08,-93.48,1.00E-02,2.12E-07
1.26E+08,-93.5,1.00E-02,2.11E-07
1.26E+08,-93.52,1.00E-02,2.11E-07
1.27E+08,-93.54,1.00E-02,2.11E-07
1.27E+08,-93.56,1.00E-02,2.10E-07
1.27E+08,-93.58,1.00E-02,2.10E-07
1.27E+08,-93.6,1.00E-02,2.09E-07
1.28E+08,-93.62,1.00E-02,2.09E-07
1.28E+08,-93.64,1.00E-02,2.08E-07
1.28E+08,-93.66,1.00E-02,2.08E-07
1.29E+08,-93.68,1.00E-02,2.07E-07
1.29E+08,-93.7,1.00E-02,2.07E-07
1.29E+08,-93.72,1.00E-02,2.06E-07
1.29E+08,-93.74,1.00E-02,2.06E-07
1.30E+08,-93.76,1.00E-02,2.05E-07
1.30E+08,-93.78,1.00E-02,2.05E-07
1.30E+08,-93.8,1.00E-02,2.04E-07
1.31E+08,-93.82,1.00E-02,2.04E-07
1.31E+08,-93.84,1.00E-02,2.03E-07
1.31E+08,-93.86,1.00E-02,2.03E-07
1.32E+08,-93.88,1.00E-02,2.02E-07
1.32E+08,-93.9,1.00E-02,2.02E-07
1.32E+08,-93.92,1.00E-02,2.02E-07
1.32E+08,-93.94,1.00E-02,2.01E-07
1.33E+08,-93.96,1.00E-02,2.01E-07
1.33E+08,-93.98,1.00E-02,2.00E-07
1.33E+08,-94,1.00E-02,2.00E-07
1.34E+08,-94.02,1.00E-02,1.99E-07
1.34E+08,-94.04,1.00E-02,1.99E-07
1.34E+08,-94.06,1.00E-02,1.98E-07
1.35E+08,-94.08,1.00E-02,1.98E-07
1.35E+08,-94.1,1.00E-02,1.97E-07
1.35E+08,-94.12,1.00E-02,1.97E-07
1.36E+08,-94.14,1.00E-02,1.96E-07
1.36E+08,-94.16,1.00E-02,1.96E-07
1.36E+08,-94.18,1.00E-02,1.96E-07
1.37E+08,-94.2,1.00E-02,1.95E-07
1.37E+08,-94.22,1.00E-02,1.95E-07
1.37E+08,-94.24,1.00E-02,1.94E-07
1.37E+08,-94.26,1.00E-02,1.94E-07
1.38E+08,-94.28,1.00E-02,1.93E-07
1.38E+08,-94.3,1.00E-02,1.93E-07
1.38E+08,-94.32,1.00E-02,1.92E-07
1.39E+08,-94.34,1.00E-02,1.92E-07
1.39E+08,-94.35,1.00E-02,1.92E-07
1.39E+08,-94.37,1.00E-02,1.91E-07
1.40E+08,-94.39,1.00E-02,1.91E-07
1.40E+08,-94.41,1.00E-02,1.90E-07
1.40E+08,-94.43,1.00E-02,1.90E-07
1.41E+08,-94.45,1.00E-02,1.89E-07
1.41E+08,-94.47,1.00E-02,1.89E-07
1.41E+08,-94.49,1.00E-02,1.89E-07
1.42E+08,-94.51,1.00E-02,1.88E-07
1.42E+08,-94.53,1.00E-02,1.88E-07
1.42E+08,-94.55,1.00E-02,1.87E-07
1.43E+08,-94.57,1.00E-02,1.87E-07
1.43E+08,-94.59,1.00E-02,1.86E-07
1.43E+08,-94.61,1.00E-02,1.86E-07
1.44E+08,-94.63,1.00E-02,1.86E-07
1.44E+08,-94.65,1.00E-02,1.85E-07
1.44E+08,-94.67,1.00E-02,1.85E-07
1.45E+08,-94.69,1.00E-02,1.84E-07
1.45E+08,-94.71,1.00E-02,1.84E-07
1.45E+08,-94.73,1.00E-02,1.83E-07
1.46E+08,-94.75,1.00E-02,1.83E-07
1.46E+08,-94.77,1.00E-02,1.83E-07
1.46E+08,-94.79,1.00E-02,1.82E-07
1.47E+08,-94.81,1.00E-02,1.82E-07
1.47E+08,-94.83,1.00E-02,1.81E-07
1.47E+08,-94.85,1.00E-02,1.81E-07
1.48E+08,-94.87,1.00E-02,1.80E-07
1.48E+08,-94.89,1.00E-02,1.80E-07
1.48E+08,-94.91,1.00E-02,1.80E-07
1.49E+08,-94.93,1.00E-02,1.79E-07
1.49E+08,-94.95,1.00E-02,1.79E-07
1.49E+08,-94.97,1.00E-02,1.78E-07
1.50E+08,-94.99,1.00E-02,1.78E-07
1.50E+08,-95.01,1.00E-02,1.78E-07
1.50E+08,-95.03,1.00E-02,1.77E-07
1.51E+08,-95.05,1.00E-02,1.77E-07
1.51E+08,-95.07,1.00E-02,1.76E-07
1.51E+08,-95.09,1.00E-02,1.76E-07
1.52E+08,-95.11,1.00E-02,1.76E-07
1.52E+08,-95.13,1.00E-02,1.75E-07
1.52E+08,-95.15,1.00E-02,1.75E-07
1.53E+08,-95.17,1.00E-02,1.74E-07
1.53E+08,-95.19,1.00E-02,1.74E-07
1.54E+08,-95.21,1.00E-02,1.74E-07
1.54E+08,-95.23,1.00E-02,1.73E-07
1.54E+08,-95.25,1.00E-02,1.73E-07
1.55E+08,-95.27,1.00E-02,1.72E-07
1.55E+08,-95.29,1.00E-02,1.72E-07
1.55E+08,-95.31,1.00E-02,1.72E-07
1.56E+08,-95.33,1.00E-02,1.71E-07
1.56E+08,-95.35,1.00E-02,1.71E-07
1.56E+08,-95.37,1.00E-02,1.70E-07
1.57E+08,-95.39,1.00E-02,1.70E-07
1.57E+08,-95.41,1.00E-02,1.70E-07
1.57E+08,-95.43,1.00E-02,1.69E-07
1.58E+08,-95.45,1.00E-02,1.69E-07
1.58E+08,-95.47,1.00E-02,1.68E-07
1.59E+08,-95.49,1.00E-02,1.68E-07
1.59E+08,-95.51,1.00E-02,1.68E-07
1.59E+08,-95.53,1.00E-02,1.67E-07
1.60E+08,-95.55,1.00E-02,1.67E-07
1.60E+08,-95.57,1.00E-02,1.67E-07
1.60E+08,-95.59,1.00E-02,1.66E-07
1.61E+08,-95.61,1.00E-02,1.66E-07
1.61E+08,-95.63,1.00E-02,1.65E-07
1.61E+08,-95.65,1.00E-02,1.65E-07
1.62E+08,-95.67,1.00E-02,1.65E-07
1.62E+08,-95.69,1.00E-02,1.64E-07
1.63E+08,-95.71,1.00E-02,1.64E-07
1.63E+08,-95.73,1.00E-02,1.64E-07
1.63E+08,-95.75,1.00E-02,1.63E-07
1.64E+08,-95.77,1.00E-02,1.63E-07
1.64E+08,-95.79,1.00E-02,1.62E-07
1.64E+08,-95.81,1.00E-02,1.62E-07
1.65E+08,-95.83,1.00E-02,1.62E-07
1.65E+08,-95.85,1.00E-02,1.61E-07
1.66E+08,-95.87,1.00E-02,1.61E-07
1.66E+08,-95.89,1.00E-02,1.61E-07
1.66E+08,-95.91,1.00E-02,1.60E-07
1.67E+08,-95.93,1.00E-02,1.60E-07
1.67E+08,-95.95,1.00E-02,1.59E-07
1.68E+08,-95.97,1.00E-02,1.59E-07
1.68E+08,-95.99,1.00E-02,1.59E-07
1.68E+08,-96.01,1.00E-02,1.58E-07
1.69E+08,-96.03,1.00E-02,1.58E-07
1.69E+08,-96.05,1.00E-02,1.58E-07
1.69E+08,-96.07,1.00E-02,1.57E-07
1.70E+08,-96.09,1.00E-02,1.57E-07
1.70E+08,-96.11,1.00E-02,1.57E-07
1.71E+08,-96.13,1.00E-02,1.56E-07
1.71E+08,-96.15,1.00E-02,1.56E-07
1.71E+08,-96.17,1.00E-02,1.55E-07
1.72E+08,-96.19,1.00E-02,1.55E-07
1.72E+08,-96.21,1.00E-02,1.55E-07
1.73E+08,-96.23,1.00E-02,1.54E-07
1.73E+08,-96.25,1.00E-02,1.54E-07
1.73E+08,-96.27,1.00E-02,1.54E-07
1.74E+08,-96.29,1.00E-02,1.53E-07
1.74E+08,-96.31,1.00E-02,1.53E-07
1.75E+08,-96.33,1.00E-02,1.53E-07
1.75E+08,-96.35,1.00E-02,1.52E-07
1.75E+08,-96.37,1.00E-02,1.52E-07
1.76E+08,-96.39,1.00E-02,1.52E-07
1.76E+08,-96.41,1.00E-02,1.51E-07
1.77E+08,-96.43,1.00E-02,1.51E-07
1.77E+08,-96.45,1.00E-02,1.51E-07
1.77E+08,-96.47,1.00E-02,1.50E-07
1.78E+08,-96.49,1.00E-02,1.50E-07
1.78E+08,-96.51,1.00E-02,1.49E-07
1.79E+08,-96.53,1.00E-02,1.49E-07
1.79E+08,-96.55,1.00E-02,1.49E-07
1.80E+08,-96.57,1.00E-02,1.48E-07
1.80E+08,-96.59,1.00E-02,1.48E-07
1.80E+08,-96.61,1.00E-02,1.48E-07
1.81E+08,-96.63,1.00E-02,1.47E-07
1.81E+08,-96.65,1.00E-02,1.47E-07
1.82E+08,-96.67,1.00E-02,1.47E-07
1.82E+08,-96.69,1.00E-02,1.46E-07
1.82E+08,-96.71,1.00E-02,1.46E-07
1.83E+08,-96.73,1.00E-02,1.46E-07
1.83E+08,-96.75,1.00E-02,1.45E-07
1.84E+08,-96.77,1.00E-02,1.45E-07
1.84E+08,-96.79,1.00E-02,1.45E-07
1.85E+08,-96.81,1.00E-02,1.44E-07
1.85E+08,-96.83,1.00E-02,1.44E-07
1.85E+08,-96.85,1.00E-02,1.44E-07
1.86E+08,-96.87,1.00E-02,1.43E-07
1.86E+08,-96.89,1.00E-02,1.43E-07
1.87E+08,-96.91,1.00E-02,1.43E-07
1.87E+08,-96.93,1.00E-02,1.42E-07
1.88E+08,-96.95,1.00E-02,1.42E-07
1.88E+08,-96.97,1.00E-02,1.42E-07
1.88E+08,-96.99,1.00E-02,1.41E-07
1.89E+08,-97.01,1.00E-02,1.41E-07
1.89E+08,-97.03,1.00E-02,1.41E-07
1.90E+08,-97.05,1.00E-02,1.41E-07
1.90E+08,-97.07,1.00E-02,1.40E-07
1.91E+08,-97.09,1.00E-02,1.40E-07
1.91E+08,-97.11,1.00E-02,1.40E-07
1.91E+08,-97.13,1.00E-02,1.39E-07
1.92E+08,-97.15,1.00E-02,1.39E-07
1.92E+08,-97.17,1.00E-02,1.39E-07
1.93E+08,-97.19,1.00E-02,1.38E-07
1.93E+08,-97.21,1.00E-02,1.38E-07
1.94E+08,-97.23,1.00E-02,1.38E-07
1.94E+08,-97.25,1.00E-02,1.37E-07
1.95E+08,-97.27,1.00E-02,1.37E-07
1.95E+08,-97.29,1.00E-02,1.37E-07
1.95E+08,-97.31,1.00E-02,1.36E-07
1.96E+08,-97.33,1.00E-02,1.36E-07
1.96E+08,-97.35,1.00E-02,1.36E-07
1.97E+08,-97.37,1.00E-02,1.35E-07
1.97E+08,-97.39,1.00E-02,1.35E-07
1.98E+08,-97.41,1.00E-02,1.35E-07
1.98E+08,-97.43,1.00E-02,1.35E-07
1.99E+08,-97.45,1.00E-02,1.34E-07
1.99E+08,-97.47,1.00E-02,1.34E-07
2.00E+08,-97.49,1.00E-02,1.34E-07
2.00E+08,-97.51,1.00E-02,1.33E-07
2.00E+08,-97.53,1.00E-02,1.33E-07
2.01E+08,-97.55,1.00E-02,1.33E-07
2.01E+08,-97.57,1.00E-02,1.32E-07
2.02E+08,-97.59,1.00E-02,1.32E-07
2.02E+08,-97.61,1.00E-02,1.32E-07
2.03E+08,-97.63,1.00E-02,1.31E-07
2.03E+08,-97.65,1.00E-02,1.31E-07
2.04E+08,-97.67,1.00E-02,1.31E-07
2.04E+08,-97.69,1.00E-02,1.31E-07
2.05E+08,-97.71,1.00E-02,1.30E-07
2.05E+08,-97.73,1.00E-02,1.30E-07
2.06E+08,-97.75,1.00E-02,1.30E-07
2.06E+08,-97.77,1.00E-02,1.29E-07
2.07E+08,-97.79,1.00E-02,1.29E-07
2.07E+08,-97.81,1.00E-02,1.29E-07
2.08E+08,-97.83,1.00E-02,1.28E-07
2.08E+08,-97.85,1.00E-02,1.28E-07
2.08E+08,-97.87,1.00E-02,1.28E-07
2.09E+08,-97.89,1.00E-02,1.28E-07
2.09E+08,-97.91,1.00E-02,1.27E-07
2.10E+08,-97.93,1.00E-02,1.27E-07
2.10E+08,-97.95,1.00E-02,1.27E-07
2.11E+08,-97.97,1.00E-02,1.26E-07
2.11E+08,-97.99,1.00E-02,1.26E-07
2.12E+08,-98.01,1.00E-02,1.26E-07
2.12E+08,-98.02,1.00E-02,1.26E-07
2.13E+08,-98.04,1.00E-02,1.25E-07
2.13E+08,-98.06,1.00E-02,1.25E-07
2.14E+08,-98.08,1.00E-02,1.25E-07
2.14E+08,-98.1,1.00E-02,1.24E-07
2.15E+08,-98.12,1.00E-02,1.24E-07
2.15E+08,-98.14,1.00E-02,1.24E-07
2.16E+08,-98.16,1.00E-02,1.24E-07
2.16E+08,-98.18,1.00E-02,1.23E-07
2.17E+08,-98.2,1.00E-02,1.23E-07
2.17E+08,-98.22,1.00E-02,1.23E-07
2.18E+08,-98.24,1.00E-02,1.22E-07
2.18E+08,-98.26,1.00E-02,1.22E-07
2.19E+08,-98.28,1.00E-02,1.22E-07
2.19E+08,-98.3,1.00E-02,1.22E-07
2.20E+08,-98.32,1.00E-02,1.21E-07
2.20E+08,-98.34,1.00E-02,1.21E-07
2.21E+08,-98.36,1.00E-02,1.21E-07
2.21E+08,-98.38,1.00E-02,1.21E-07
2.22E+08,-98.4,1.00E-02,1.20E-07
2.22E+08,-98.42,1.00E-02,1.20E-07
2.23E+08,-98.44,1.00E-02,1.20E-07
2.23E+08,-98.46,1.00E-02,1.19E-07
2.24E+08,-98.48,1.00E-02,1.19E-07
2.24E+08,-98.5,1.00E-02,1.19E-07
2.25E+08,-98.52,1.00E-02,1.19E-07
2.25E+08,-98.54,1.00E-02,1.18E-07
2.26E+08,-98.56,1.00E-02,1.18E-07
2.27E+08,-98.58,1.00E-02,1.18E-07
2.27E+08,-98.6,1.00E-02,1.18E-07
2.28E+08,-98.62,1.00E-02,1.17E-07
2.28E+08,-98.64,1.00E-02,1.17E-07
2.29E+08,-98.66,1.00E-02,1.17E-07
2.29E+08,-98.68,1.00E-02,1.16E-07
2.30E+08,-98.7,1.00E-02,1.16E-07
2.30E+08,-98.72,1.00E-02,1.16E-07
2.31E+08,-98.74,1.00E-02,1.16E-07
2.31E+08,-98.76,1.00E-02,1.15E-07
2.32E+08,-98.78,1.00E-02,1.15E-07
2.32E+08,-98.8,1.00E-02,1.15E-07
2.33E+08,-98.82,1.00E-02,1.15E-07
2.33E+08,-98.84,1.00E-02,1.14E-07
2.34E+08,-98.86,1.00E-02,1.14E-07
2.34E+08,-98.88,1.00E-02,1.14E-07
2.35E+08,-98.9,1.00E-02,1.14E-07
2.36E+08,-98.92,1.00E-02,1.13E-07
2.36E+08,-98.94,1.00E-02,1.13E-07
2.37E+08,-98.96,1.00E-02,1.13E-07
2.37E+08,-98.98,1.00E-02,1.13E-07
2.38E+08,-99,1.00E-02,1.12E-07
2.38E+08,-99.02,1.00E-02,1.12E-07
2.39E+08,-99.04,1.00E-02,1.12E-07
2.39E+08,-99.06,1.00E-02,1.11E-07
2.40E+08,-99.08,1.00E-02,1.11E-07
2.40E+08,-99.1,1.00E-02,1.11E-07
2.41E+08,-99.12,1.00E-02,1.11E-07
2.42E+08,-99.14,1.00E-02,1.10E-07
2.42E+08,-99.16,1.00E-02,1.10E-07
2.43E+08,-99.18,1.00E-02,1.10E-07
2.43E+08,-99.2,1.00E-02,1.10E-07
2.44E+08,-99.22,1.00E-02,1.09E-07
2.44E+08,-99.24,1.00E-02,1.09E-07
2.45E+08,-99.26,1.00E-02,1.09E-07
2.46E+08,-99.28,1.00E-02,1.09E-07
2.46E+08,-99.3,1.00E-02,1.08E-07
2.47E+08,-99.32,1.00E-02,1.08E-07
2.47E+08,-99.34,1.00E-02,1.08E-07
2.48E+08,-99.36,1.00E-02,1.08E-07
2.48E+08,-99.38,1.00E-02,1.07E-07
2.49E+08,-99.4,1.00E-02,1.07E-07
2.50E+08,-99.42,1.00E-02,1.07E-07
2.50E+08,-99.44,1.00E-02,1.07E-07
2.51E+08,-99.46,1.00E-02,1.06E-07
2.51E+08,-99.48,1.00E-02,1.06E-07
2.52E+08,-99.5,1.00E-02,1.06E-07
2.52E+08,-99.52,1.00E-02,1.06E-07
2.53E+08,-99.54,1.00E-02,1.06E-07
2.54E+08,-99.56,1.00E-02,1.05E-07
2.54E+08,-99.58,1.00E-02,1.05E-07
2.55E+08,-99.6,1.00E-02,1.05E-07
2.55E+08,-99.62,1.00E-02,1.05E-07
2.56E+08,-99.64,1.00E-02,1.04E-07
2.56E+08,-99.66,1.00E-02,1.04E-07
2.57E+08,-99.68,1.00E-02,1.04E-07
2.58E+08,-99.7,1.00E-02,1.04E-07
2.58E+08,-99.72,1.00E-02,1.03E-07
2.59E+08,-99.74,1.00E-02,1.03E-07
2.59E+08,-99.76,1.00E-02,1.03E-07
2.60E+08,-99.78,1.00E-02,1.03E-07
2.61E+08,-99.8,1.00E-02,1.02E-07
2.61E+08,-99.82,1.00E-02,1.02E-07
2.62E+08,-99.84,1.00E-02,1.02E-07
2.62E+08,-99.86,1.00E-02,1.02E-07
2.63E+08,-99.88,1.00E-02,1.01E-07
2.64E+08,-99.9,1.00E-02,1.01E-07
2.64E+08,-99.91,1.00E-02,1.01E-07
2.65E+08,-99.93,1.00E-02,1.01E-07
2.66E+08,-99.95,1.00E-02,1.01E-07
2.66E+08,-99.97,1.00E-02,1.00E-07
2.67E+08,-99.99,1.00E-02,1.00E-07
2.67E+08,-100,1.00E-02,9.98E-08
2.68E+08,-100,1.00E-02,9.96E-08
2.69E+08,-100.1,1.00E-02,9.94E-08
2.69E+08,-100.1,1.00E-02,9.92E-08
2.70E+08,-100.1,1.00E-02,9.89E-08
2.70E+08,-100.1,1.00E-02,9.87E-08
2.71E+08,-100.1,1.00E-02,9.85E-08
2.72E+08,-100.2,1.00E-02,9.83E-08
2.72E+08,-100.2,1.00E-02,9.80E-08
2.73E+08,-100.2,1.00E-02,9.78E-08
2.74E+08,-100.2,1.00E-02,9.76E-08
2.74E+08,-100.2,1.00E-02,9.74E-08
2.75E+08,-100.3,1.00E-02,9.71E-08
2.75E+08,-100.3,1.00E-02,9.69E-08
2.76E+08,-100.3,1.00E-02,9.67E-08
2.77E+08,-100.3,1.00E-02,9.65E-08
2.77E+08,-100.3,1.00E-02,9.63E-08
2.78E+08,-100.4,1.00E-02,9.60E-08
2.79E+08,-100.4,1.00E-02,9.58E-08
2.79E+08,-100.4,1.00E-02,9.56E-08
2.80E+08,-100.4,1.00E-02,9.54E-08
2.81E+08,-100.4,1.00E-02,9.52E-08
2.81E+08,-100.5,1.00E-02,9.49E-08
2.82E+08,-100.5,1.00E-02,9.47E-08
2.83E+08,-100.5,1.00E-02,9.45E-08
2.83E+08,-100.5,1.00E-02,9.43E-08
2.84E+08,-100.5,1.00E-02,9.41E-08
2.84E+08,-100.6,1.00E-02,9.39E-08
2.85E+08,-100.6,1.00E-02,9.37E-08
2.86E+08,-100.6,1.00E-02,9.34E-08
2.86E+08,-100.6,1.00E-02,9.32E-08
2.87E+08,-100.6,1.00E-02,9.30E-08
2.88E+08,-100.6,1.00E-02,9.28E-08
2.88E+08,-100.7,1.00E-02,9.26E-08
2.89E+08,-100.7,1.00E-02,9.24E-08
2.90E+08,-100.7,1.00E-02,9.22E-08
2.90E+08,-100.7,1.00E-02,9.20E-08
2.91E+08,-100.7,1.00E-02,9.17E-08
2.92E+08,-100.8,1.00E-02,9.15E-08
2.92E+08,-100.8,1.00E-02,9.13E-08
2.93E+08,-100.8,1.00E-02,9.11E-08
2.94E+08,-100.8,1.00E-02,9.09E-08
2.94E+08,-100.8,1.00E-02,9.07E-08
2.95E+08,-100.9,1.00E-02,9.05E-08
2.96E+08,-100.9,1.00E-02,9.03E-08
2.97E+08,-100.9,1.00E-02,9.01E-08
2.97E+08,-100.9,1.00E-02,8.99E-08
2.98E+08,-100.9,1.00E-02,8.97E-08
2.99E+08,-101,1.00E-02,8.95E-08
2.99E+08,-101,1.00E-02,8.93E-08
3.00E+08,-101,1.00E-02,8.91E-08
3.01E+08,-101,1.00E-02,8.89E-08
3.01E+08,-101,1.00E-02,8.87E-08
3.02E+08,-101.1,1.00E-02,8.85E-08
3.03E+08,-101.1,1.00E-02,8.83E-08
3.03E+08,-101.1,1.00E-02,8.81E-08
3.04E+08,-101.1,1.00E-02,8.79E-08
3.05E+08,-101.1,1.00E-02,8.77E-08
3.06E+08,-101.2,1.00E-02,8.75E-08
3.06E+08,-101.2,1.00E-02,8.73E-08
3.07E+08,-101.2,1.00E-02,8.71E-08
3.08E+08,-101.2,1.00E-02,8.69E-08
3.08E+08,-101.2,1.00E-02,8.67E-08
3.09E+08,-101.3,1.00E-02,8.65E-08
3.10E+08,-101.3,1.00E-02,8.63E-08
3.11E+08,-101.3,1.00E-02,8.61E-08
3.11E+08,-101.3,1.00E-02,8.59E-08
3.12E+08,-101.3,1.00E-02,8.57E-08
3.13E+08,-101.4,1.00E-02,8.55E-08
3.13E+08,-101.4,1.00E-02,8.53E-08
3.14E+08,-101.4,1.00E-02,8.51E-08
3.15E+08,-101.4,1.00E-02,8.49E-08
3.16E+08,-101.4,1.00E-02,8.47E-08
3.16E+08,-101.5,1.00E-02,8.45E-08
3.17E+08,-101.5,1.00E-02,8.43E-08
3.18E+08,-101.5,1.00E-02,8.41E-08
3.18E+08,-101.5,1.00E-02,8.39E-08
3.19E+08,-101.5,1.00E-02,8.37E-08
